4:(Intercept),4:age_dx,4:sexM,4:c_chf1,4:c_ihd1,4:c_cancer1,4:c_dm1,4:c_asthma1,4:c_dementia1,4:c_depression1,4:c_anxiety1,4:c_htn1,4:rio_cat2.10-44,4:rio_cat3.45+,4:deprivationQ2,4:deprivationQ3,4:deprivationQ4,4:deprivationQ5,4:ned_c,4:nhosp_c,4:ned_o,4:nhosp_o,4:smoking_current,4:smoking_former,5:(Intercept),5:age_dx,5:sexM,5:c_chf1,5:c_ihd1,5:c_cancer1,5:c_dm1,5:c_asthma1,5:c_dementia1,5:c_depression1,5:c_anxiety1,5:c_htn1,5:rio_cat2.10-44,5:rio_cat3.45+,5:deprivationQ2,5:deprivationQ3,5:deprivationQ4,5:deprivationQ5,5:ned_c,5:nhosp_c,5:ned_o,5:nhosp_o,5:smoking_current,5:smoking_former,7:(Intercept),7:age_dx,7:sexM,7:c_chf1,7:c_ihd1,7:c_cancer1,7:c_dm1,7:c_asthma1,7:c_dementia1,7:c_depression1,7:c_anxiety1,7:c_htn1,7:rio_cat2.10-44,7:rio_cat3.45+,7:deprivationQ2,7:deprivationQ3,7:deprivationQ4,7:deprivationQ5,7:ned_c,7:nhosp_c,7:ned_o,7:nhosp_o,7:smoking_current,7:smoking_former
0.0181353,-0.0001705,-0.0004494,-0.0003221,-0.0000324,0.0003867,-0.0002645,-0.0013060,0.0002703,-0.0007363,-0.0011313,0.0003957,-0.0010096,-0.0005696,-0.0028054,-0.0025619,-0.0023637,-0.0029827,-0.0000875,0.0003044,0.0000033,0.0000496,-0.0038071,-0.0025257,0.0173402,-0.0001623,-0.0004135,-0.0001404,0.0000087,0.0003767,-0.0002762,-0.0012934,0.0001761,-0.0008939,-0.0010306,0.0004028,-0.0009102,-0.0005746,-0.0026833,-0.0025204,-0.0023202,-0.0028761,-0.0000678,0.0002712,-0.0000080,0.0000642,-0.0037502,-0.0024854,5.4225214,-0.0523735,-0.2044350,0.0571618,0.0419099,0.0402561,-0.0906748,-0.3939779,-0.0063327,0.0085417,-0.2412663,-0.0140005,-0.3105489,-0.3109922,-0.3396885,-0.3821457,-0.3486377,-0.4061263,-0.0285055,0.0591081,0.0047727,0.0153678,-1.1288939,-0.6722706
-0.0001702,0.0000023,0.0000018,0.0000001,-0.0000018,-0.0000104,0.0000027,0.0000097,-0.0000080,0.0000094,0.0000127,-0.0000143,0.0000037,0.0000001,0.0000013,-0.0000014,-0.0000025,0.0000049,-0.0000003,-0.0000025,0.0000000,-0.0000014,0.0000247,0.0000088,-0.0001638,0.0000023,0.0000017,-0.0000005,-0.0000025,-0.0000105,0.0000027,0.0000096,-0.0000079,0.0000118,0.0000125,-0.0000143,0.0000033,-0.0000003,0.0000001,-0.0000015,-0.0000030,0.0000040,-0.0000006,-0.0000021,0.0000002,-0.0000014,0.0000245,0.0000090,-0.0523735,0.0006613,0.0014771,-0.0020757,-0.0007911,-0.0012585,0.0010514,0.0032018,0.0000615,-0.0000861,0.0015825,-0.0023618,0.0016287,0.0017543,0.0000735,0.0005884,0.0003336,0.0013388,-0.0000748,-0.0003269,-0.0001455,-0.0002534,0.0070823,0.0018241
-0.0002840,-0.0000003,0.0011232,-0.0001362,-0.0001001,-0.0000750,-0.0000864,0.0001345,0.0000591,0.0001181,0.0001269,0.0000438,0.0000092,-0.0000244,0.0000194,0.0000207,0.0000467,0.0000367,-0.0000024,0.0000029,0.0000012,-0.0000170,-0.0001903,-0.0003310,-0.0003058,0.0000004,0.0011139,-0.0001089,-0.0000963,-0.0000745,-0.0000706,0.0001373,0.0000281,0.0000939,0.0001590,0.0000469,0.0000039,-0.0000496,-0.0000199,-0.0000013,0.0000118,0.0000190,-0.0000051,0.0000071,-0.0000004,-0.0000162,-0.0001794,-0.0003423,-0.2044350,0.0014771,0.2918754,-0.0233183,-0.0364836,-0.0418663,-0.0048755,0.0250835,0.0002884,-0.0004511,0.0415603,0.0176899,-0.0028325,-0.0141397,0.0069707,0.0169230,0.0081084,0.0140197,-0.0000762,-0.0037794,-0.0000089,-0.0060895,-0.0498970,-0.1004428
0.0000550,-0.0000051,-0.0000957,0.0026265,-0.0004674,0.0000634,-0.0002902,0.0000841,-0.0001997,-0.0000457,0.0000345,-0.0001554,0.0000423,0.0000262,-0.0000200,-0.0000025,-0.0000221,0.0000148,0.0000164,-0.0000393,-0.0000019,-0.0000115,0.0002997,0.0002051,0.0000310,-0.0000047,-0.0000934,0.0024768,-0.0004304,0.0000819,-0.0002946,0.0001017,-0.0002030,-0.0000722,0.0000599,-0.0001479,0.0000539,0.0000285,0.0000176,0.0000172,-0.0000048,0.0000495,0.0000087,-0.0000307,-0.0000023,-0.0000152,0.0002920,0.0001852,0.0571618,-0.0020757,-0.0233183,0.3608722,-0.0987213,0.0102442,-0.0590446,0.0179986,-0.0000737,0.0000834,0.0079138,-0.0507191,-0.0109671,0.0050586,0.0172779,0.0165032,0.0108837,0.0148892,0.0085828,-0.0112420,0.0020640,-0.0021022,0.0414418,0.0144683
-0.0000024,-0.0000023,-0.0001047,-0.0004863,0.0018354,0.0000128,-0.0001179,0.0000567,-0.0001052,0.0000035,0.0000069,-0.0001673,-0.0000111,0.0000539,0.0000167,-0.0000471,-0.0000050,-0.0000276,0.0000258,-0.0000406,-0.0000032,-0.0000271,0.0000420,-0.0000133,0.0000202,-0.0000026,-0.0000999,-0.0004412,0.0017915,0.0000107,-0.0001125,0.0000362,-0.0001032,-0.0000259,0.0000269,-0.0001716,-0.0000021,0.0000630,-0.0000074,-0.0000664,-0.0000123,-0.0000558,0.0000280,-0.0000447,-0.0000025,-0.0000270,0.0000538,-0.0000058,0.0419099,-0.0007911,-0.0364836,-0.0987213,0.3593816,-0.0081242,-0.0174618,0.0075367,-0.0000739,0.0000616,-0.0184205,-0.0289818,0.0101016,0.0145799,0.0006822,-0.0339108,-0.0164726,-0.0288789,0.0027731,-0.0001880,-0.0000479,-0.0058015,0.0066589,-0.0121927
0.0002874,-0.0000095,-0.0000667,0.0000803,0.0000124,0.0022954,-0.0001491,0.0000276,0.0001785,-0.0000394,-0.0001731,0.0000160,-0.0000423,0.0000634,0.0001778,0.0001329,0.0001351,0.0001402,0.0000008,-0.0000125,-0.0000015,0.0000086,0.0000450,-0.0000097,0.0002746,-0.0000092,-0.0000245,0.0002067,0.0000190,0.0022960,-0.0001510,0.0000171,0.0001446,-0.0000606,-0.0001292,0.0000062,0.0000080,0.0000241,0.0001012,0.0000195,0.0000215,0.0000676,0.0000029,-0.0000132,-0.0000033,0.0000097,0.0000849,0.0000021,0.0402561,-0.0012585,-0.0418663,0.0102442,-0.0081242,0.5778208,-0.0543245,0.0114774,-0.0002127,0.0002649,-0.0444724,0.0094034,-0.0135879,0.0148711,0.0100197,0.0409114,0.0381981,0.0366348,-0.0080432,0.0076996,0.0019116,-0.0071988,-0.0005667,0.0136482
-0.0002946,0.0000029,-0.0000821,-0.0002814,-0.0001235,-0.0001497,0.0017556,0.0000088,-0.0001454,-0.0001000,0.0000245,-0.0002302,0.0000441,0.0000278,-0.0000870,-0.0000198,-0.0000289,-0.0000606,0.0000080,-0.0000081,-0.0000021,-0.0000203,0.0000518,-0.0000342,-0.0003510,0.0000036,-0.0000666,-0.0002600,-0.0001149,-0.0001532,0.0017202,0.0000122,-0.0001337,-0.0001475,0.0000426,-0.0002370,0.0000573,0.0000265,-0.0000928,-0.0000348,-0.0000462,-0.0000541,0.0000157,-0.0000151,-0.0000030,-0.0000185,0.0000423,-0.0000310,-0.0906748,0.0010514,-0.0048755,-0.0590446,-0.0174618,-0.0543245,0.3717008,-0.0033791,0.0001903,-0.0001857,0.0019389,-0.0512265,0.0128550,0.0045741,-0.0247744,-0.0193226,-0.0107057,-0.0235959,-0.0011213,0.0004958,0.0020917,-0.0071892,0.0098551,-0.0053408
-0.0012476,0.0000088,0.0001286,0.0000430,0.0000556,0.0000316,0.0000055,0.0013967,0.0000831,0.0000476,-0.0000844,-0.0000564,0.0000381,0.0001021,0.0000716,0.0001071,0.0000283,0.0000760,0.0000015,-0.0000200,-0.0000091,0.0000083,0.0002833,0.0001592,-0.0012996,0.0000095,0.0001420,0.0000737,0.0000423,0.0000107,0.0000090,0.0013963,0.0000725,0.0000477,-0.0000586,-0.0000502,0.0000179,0.0000784,0.0000590,0.0001134,0.0000054,0.0000419,-0.0000043,-0.0000184,-0.0000063,0.0000076,0.0002952,0.0001657,-0.3939779,0.0032018,0.0250835,0.0179986,0.0075367,0.0114774,-0.0033791,0.3856364,0.0004285,-0.0005991,0.0011304,-0.0208586,0.0073363,0.0316284,0.0167352,0.0275863,0.0041288,0.0166702,-0.0024521,-0.0061152,-0.0020092,0.0012327,0.0900105,0.0367779
-0.0000210,0.0000002,0.0000007,0.0000004,-0.0000001,-0.0000011,0.0000007,0.0000014,-0.0000025,0.0000018,0.0000020,-0.0000004,0.0000012,0.0000005,0.0000035,0.0000028,0.0000026,0.0000033,0.0000001,-0.0000003,0.0000000,-0.0000001,0.0000041,0.0000026,-0.0000199,0.0000002,0.0000006,0.0000002,-0.0000001,-0.0000012,0.0000007,0.0000013,-0.0000057,0.0000051,0.0000019,-0.0000003,0.0000011,0.0000004,0.0000033,0.0000026,0.0000025,0.0000029,0.0000001,-0.0000003,0.0000000,-0.0000001,0.0000038,0.0000024,-0.0063327,0.0000615,0.0002884,-0.0000737,-0.0000739,-0.0002127,0.0001903,0.0004285,0.0000075,-0.0000100,0.0003949,0.0000150,0.0003739,0.0002955,0.0004653,0.0004227,0.0003931,0.0004487,0.0000344,-0.0000652,-0.0000068,-0.0000172,0.0012444,0.0007119
0.0000278,-0.0000003,-0.0000012,-0.0000007,0.0000000,0.0000013,-0.0000005,-0.0000021,0.0000015,-0.0000029,-0.0000008,0.0000005,-0.0000021,-0.0000015,-0.0000029,-0.0000020,-0.0000016,-0.0000025,-0.0000001,0.0000005,0.0000000,0.0000001,-0.0000059,-0.0000033,0.0000298,-0.0000003,-0.0000012,-0.0000003,0.0000001,0.0000014,-0.0000006,-0.0000022,0.0000033,-0.0000069,-0.0000005,0.0000005,-0.0000020,-0.0000016,-0.0000031,-0.0000023,-0.0000019,-0.0000026,-0.0000001,0.0000005,0.0000000,0.0000001,-0.0000063,-0.0000035,0.0085417,-0.0000861,-0.0004511,0.0000834,0.0000616,0.0002649,-0.0001857,-0.0005991,-0.0000100,0.0000141,-0.0001830,-0.0000495,-0.0005766,-0.0007087,-0.0003471,-0.0002832,-0.0001172,-0.0003102,-0.0000528,0.0001022,0.0000036,0.0000315,-0.0017148,-0.0008325
-0.0007442,0.0000075,0.0001239,-0.0000194,-0.0000051,-0.0001756,0.0000154,-0.0000677,-0.0004192,-0.0003938,0.0017725,-0.0000400,0.0000364,0.0000361,-0.0000985,-0.0000856,-0.0001205,-0.0000700,0.0000044,0.0000083,-0.0000107,0.0000091,-0.0000342,0.0000482,-0.0007420,0.0000077,0.0001255,-0.0000074,0.0000086,-0.0001687,0.0000211,-0.0000637,-0.0003782,-0.0003865,0.0017806,-0.0000548,0.0000384,0.0000426,-0.0001239,-0.0001007,-0.0001343,-0.0000786,0.0000010,0.0000088,-0.0000095,0.0000037,-0.0000285,0.0000425,-0.2412663,0.0015825,0.0415603,0.0079138,-0.0184205,-0.0444724,0.0019389,0.0011304,0.0003949,-0.0001830,0.3603115,-0.0161441,0.0404861,0.0402580,0.0008999,0.0136761,0.0004011,-0.0004297,0.0021992,0.0050866,-0.0061192,0.0074994,-0.0084250,0.0090864
0.0003525,-0.0000136,0.0000516,-0.0001622,-0.0001721,0.0000155,-0.0002306,-0.0000550,-0.0001334,-0.0000260,-0.0000259,0.0012369,-0.0000243,-0.0000260,-0.0000426,-0.0000101,-0.0000564,-0.0000447,0.0000129,-0.0000011,0.0000003,-0.0000107,0.0001266,-0.0000286,0.0003380,-0.0000133,0.0000615,-0.0001425,-0.0001728,0.0000140,-0.0002338,-0.0000505,-0.0001342,-0.0000106,-0.0000451,0.0012284,-0.0000199,-0.0000332,-0.0000582,-0.0000154,-0.0000727,-0.0000691,0.0000116,0.0000026,-0.0000007,-0.0000074,0.0001303,-0.0000315,-0.0140005,-0.0023618,0.0176899,-0.0507191,-0.0289818,0.0094034,-0.0512265,-0.0208586,0.0000150,-0.0000495,-0.0161441,0.3284400,-0.0052314,-0.0020123,-0.0024082,0.0096383,0.0145391,-0.0029998,0.0046072,-0.0069395,0.0022326,-0.0040785,0.0364448,-0.0058387
-0.0006927,-0.0000002,-0.0000036,-0.0000825,-0.0000179,-0.0000324,0.0000390,0.0000383,0.0000555,0.0001049,-0.0000282,-0.0000298,0.0013975,0.0008142,-0.0000900,-0.0001238,-0.0000795,-0.0000950,0.0000026,0.0000157,-0.0000009,0.0000095,-0.0000316,-0.0000237,-0.0005722,-0.0000016,-0.0000289,-0.0001221,-0.0000123,-0.0000105,0.0000456,0.0000096,0.0000903,0.0001073,-0.0000544,-0.0000329,0.0013768,0.0007968,-0.0000717,-0.0001008,-0.0000417,-0.0000853,0.0000011,0.0000134,0.0000008,0.0000126,-0.0000562,-0.0000235,-0.3105489,0.0016287,-0.0028325,-0.0109671,0.0101016,-0.0135879,0.0128550,0.0073363,0.0003739,-0.0005766,0.0404861,-0.0052314,0.3129527,0.2062568,-0.0330769,-0.0431177,-0.0399629,-0.0357966,-0.0026781,0.0068566,-0.0016259,0.0032639,0.0230839,0.0162687
-0.0005666,-0.0000012,-0.0000573,-0.0001194,0.0000367,0.0000919,0.0000036,0.0000995,0.0001674,0.0001312,-0.0000742,-0.0000154,0.0008420,0.0016968,0.0000010,-0.0001309,-0.0002027,-0.0001518,-0.0000307,0.0000560,-0.0000054,0.0000204,0.0000109,0.0000028,-0.0004347,-0.0000029,-0.0000814,-0.0001573,0.0000278,0.0000976,0.0000140,0.0000871,0.0002084,0.0001325,-0.0001060,-0.0000165,0.0008320,0.0016718,0.0000168,-0.0001053,-0.0001696,-0.0001502,-0.0000281,0.0000492,-0.0000042,0.0000281,-0.0000086,-0.0000007,-0.3109922,0.0017543,-0.0141397,0.0050586,0.0145799,0.0148711,0.0045741,0.0316284,0.0002955,-0.0007087,0.0402580,-0.0020123,0.2062568,0.8326842,-0.0202219,-0.0462287,-0.0953039,-0.0581080,-0.0096280,0.0182615,-0.0068277,0.0101905,0.0320973,0.0071995
-0.0029616,0.0000034,-0.0000020,0.0000088,0.0000139,0.0001444,-0.0000894,0.0000398,0.0000357,0.0000458,-0.0001152,-0.0000356,-0.0001507,-0.0001018,0.0043395,0.0027560,0.0027516,0.0027709,0.0000149,-0.0000362,0.0000001,0.0000098,0.0000571,0.0001313,-0.0028361,0.0000025,0.0000004,0.0000300,0.0000036,0.0001067,-0.0000765,0.0000568,0.0000264,0.0000571,-0.0001419,-0.0000342,-0.0001539,-0.0001267,0.0042635,0.0026922,0.0026889,0.0027050,0.0000116,-0.0000309,0.0000029,0.0000003,0.0000695,0.0001196,-0.3396885,0.0000735,0.0069707,0.0172779,0.0006822,0.0100197,-0.0247744,0.0167352,0.0004653,-0.0003471,0.0008999,-0.0024082,-0.0330769,-0.0202219,0.6725479,0.3347971,0.3325523,0.3343199,-0.0000422,0.0026228,-0.0031987,0.0022596,0.0027411,0.0416910
-0.0028453,0.0000022,0.0000050,0.0000462,-0.0000578,0.0001228,-0.0000240,0.0000757,0.0001947,-0.0000333,-0.0001004,0.0000011,-0.0001843,-0.0002339,0.0027634,0.0039564,0.0027757,0.0027945,0.0000127,-0.0000371,-0.0000022,0.0000154,0.0000066,0.0001191,-0.0026927,0.0000014,0.0000161,0.0000216,-0.0000700,0.0000962,-0.0000222,0.0001093,0.0001808,-0.0000273,-0.0001365,0.0000134,-0.0002004,-0.0002152,0.0026969,0.0038757,0.0026959,0.0027226,0.0000143,-0.0000314,-0.0000004,-0.0000022,-0.0000100,0.0000803,-0.3821457,0.0005884,0.0169230,0.0165032,-0.0339108,0.0409114,-0.0193226,0.0275863,0.0004227,-0.0002832,0.0136761,0.0096383,-0.0431177,-0.0462287,0.3347971,0.6682537,0.3410262,0.3431210,-0.0001475,0.0015941,-0.0037901,0.0028735,-0.0014674,0.0372571
-0.0028227,0.0000034,0.0000334,0.0000551,-0.0000291,0.0001215,-0.0000393,-0.0000009,0.0001387,0.0000421,-0.0001621,-0.0000468,-0.0001591,-0.0003707,0.0027573,0.0027777,0.0037335,0.0028059,0.0000091,-0.0000309,0.0000017,0.0000115,-0.0000710,0.0000290,-0.0027245,0.0000031,0.0000472,0.0000803,-0.0000236,0.0000899,-0.0000271,0.0000080,0.0001100,0.0000550,-0.0001740,-0.0000368,-0.0001508,-0.0003943,0.0026831,0.0026941,0.0036405,0.0027348,0.0000021,-0.0000203,0.0000026,0.0000022,-0.0000632,0.0000173,-0.3486377,0.0003336,0.0081084,0.0108837,-0.0164726,0.0381981,-0.0107057,0.0041288,0.0003931,-0.0001172,0.0004011,0.0145391,-0.0399629,-0.0953039,0.3325523,0.3410262,0.8368134,0.3426459,-0.0064201,-0.0013072,-0.0010913,0.0035819,0.0004514,0.0442213
-0.0031735,0.0000072,0.0000211,0.0000807,-0.0000364,0.0001268,-0.0000681,0.0000488,0.0002208,-0.0001143,-0.0000804,-0.0000380,-0.0001482,-0.0002562,0.0027752,0.0027896,0.0027978,0.0037416,0.0000099,-0.0000316,-0.0000018,0.0000092,-0.0000317,0.0000764,-0.0030682,0.0000069,0.0000445,0.0000953,-0.0000526,0.0000977,-0.0000497,0.0000500,0.0001997,-0.0000663,-0.0000922,-0.0000404,-0.0001544,-0.0002692,0.0026991,0.0027113,0.0027175,0.0036575,0.0000032,-0.0000191,-0.0000001,0.0000005,-0.0000287,0.0000558,-0.4061263,0.0013388,0.0140197,0.0148892,-0.0288789,0.0366348,-0.0235959,0.0166702,0.0004487,-0.0003102,-0.0004297,-0.0029998,-0.0357966,-0.0581080,0.3343199,0.3431210,0.3426459,0.5570735,0.0026141,-0.0052264,-0.0029516,-0.0016416,-0.0249181,0.0220359
-0.0000864,-0.0000005,-0.0000102,-0.0000107,0.0000286,0.0000082,0.0000122,-0.0000009,0.0000315,0.0000154,-0.0000126,0.0000122,0.0000013,-0.0000368,0.0000388,0.0000367,0.0000407,0.0000244,0.0000741,-0.0001005,-0.0000048,0.0000165,-0.0000287,-0.0000004,-0.0000556,-0.0000007,-0.0000126,-0.0000068,0.0000300,0.0000049,0.0000164,-0.0000048,0.0000324,0.0000093,-0.0000093,0.0000137,-0.0000095,-0.0000277,0.0000245,0.0000253,0.0000220,0.0000075,0.0000741,-0.0001040,-0.0000024,0.0000108,-0.0000288,-0.0000050,-0.0285055,-0.0000748,-0.0000762,0.0085828,0.0027731,-0.0080432,-0.0011213,-0.0024521,0.0000344,-0.0000528,0.0021992,0.0046072,-0.0026781,-0.0096280,-0.0000422,-0.0001475,-0.0064201,0.0026141,0.0281318,-0.0277795,-0.0017915,0.0046834,-0.0052280,-0.0032492
0.0003167,-0.0000023,0.0000353,0.0000190,-0.0000526,-0.0000290,-0.0000175,-0.0000016,-0.0000748,-0.0000548,0.0000384,0.0000066,0.0000374,0.0000567,-0.0000865,-0.0000910,-0.0000966,-0.0000608,-0.0001043,0.0002606,-0.0000048,-0.0000227,-0.0000238,-0.0000189,0.0002467,-0.0000019,0.0000223,-0.0000047,-0.0000484,-0.0000245,-0.0000246,-0.0000105,-0.0000564,-0.0000378,0.0000266,0.0000020,0.0000377,0.0000535,-0.0000467,-0.0000501,-0.0000499,-0.0000215,-0.0000953,0.0002444,-0.0000035,-0.0000172,-0.0000280,-0.0000102,0.0591081,-0.0003269,-0.0037794,-0.0112420,-0.0001880,0.0076996,0.0004958,-0.0061152,-0.0000652,0.0001022,0.0050866,-0.0069395,0.0068566,0.0182615,0.0026228,0.0015941,-0.0013072,-0.0052264,-0.0277795,0.0514893,-0.0028652,-0.0032795,-0.0161172,-0.0059818
-0.0000165,0.0000003,-0.0000039,-0.0000030,-0.0000034,-0.0000007,-0.0000037,-0.0000150,-0.0000050,-0.0000021,-0.0000161,0.0000014,-0.0000080,-0.0000088,0.0000001,0.0000020,0.0000046,-0.0000030,-0.0000076,0.0000010,0.0000088,-0.0000224,-0.0000005,-0.0000004,-0.0000242,0.0000005,-0.0000030,-0.0000007,-0.0000020,-0.0000008,-0.0000025,-0.0000107,-0.0000093,-0.0000083,-0.0000127,-0.0000009,-0.0000089,-0.0000126,0.0000042,0.0000058,0.0000085,0.0000001,-0.0000061,0.0000020,0.0000067,-0.0000188,-0.0000027,-0.0000035,0.0047727,-0.0001455,-0.0000089,0.0020640,-0.0000479,0.0019116,0.0020917,-0.0020092,-0.0000068,0.0000036,-0.0061192,0.0022326,-0.0016259,-0.0068277,-0.0031987,-0.0037901,-0.0010913,-0.0029516,-0.0017915,-0.0028652,0.0106598,-0.0144933,0.0017798,0.0024956
0.0000524,-0.0000016,-0.0000096,0.0000031,-0.0000287,0.0000095,-0.0000188,0.0000146,0.0000231,-0.0000342,0.0000185,-0.0000156,0.0000176,0.0000179,0.0000158,0.0000161,0.0000072,0.0000205,0.0000195,-0.0000276,-0.0000226,0.0001649,0.0000000,-0.0000011,0.0000537,-0.0000013,-0.0000031,0.0000156,-0.0000297,0.0000117,-0.0000197,0.0000189,-0.0000037,-0.0000525,0.0000118,-0.0000116,0.0000354,0.0000376,-0.0000052,-0.0000288,-0.0000257,0.0000060,0.0000117,-0.0000096,-0.0000241,0.0001510,0.0000164,-0.0000023,0.0153678,-0.0002534,-0.0060895,-0.0021022,-0.0058015,-0.0071988,-0.0071892,0.0012327,-0.0000172,0.0000315,0.0074994,-0.0040785,0.0032639,0.0101905,0.0022596,0.0028735,0.0035819,-0.0016416,0.0046834,-0.0032795,-0.0144933,0.0525298,-0.0068577,-0.0008392
-0.0037707,0.0000247,-0.0001624,0.0003778,0.0000558,0.0000108,0.0000514,0.0003007,0.0000874,0.0000007,0.0000585,0.0001184,0.0000329,0.0000464,-0.0000308,-0.0000945,-0.0001965,-0.0001241,-0.0000173,-0.0000526,-0.0000001,-0.0000095,0.0028269,0.0019947,-0.0035190,0.0000211,-0.0001877,0.0001918,0.0000589,0.0000460,0.0000275,0.0002999,0.0002022,0.0000693,-0.0000398,0.0001230,-0.0000278,0.0001191,0.0000395,-0.0000149,-0.0000756,-0.0000516,-0.0000109,-0.0000516,0.0000024,-0.0000097,0.0027754,0.0019862,-1.1288939,0.0070823,-0.0498970,0.0414418,0.0066589,-0.0005667,0.0098551,0.0900105,0.0012444,-0.0017148,-0.0084250,0.0364448,0.0230839,0.0320973,0.0027411,-0.0014674,0.0004514,-0.0249181,-0.0052280,-0.0161172,0.0017798,-0.0068577,0.7977917,0.5641609
-0.0025749,0.0000099,-0.0003149,0.0002847,-0.0000060,-0.0000253,-0.0000341,0.0001720,0.0001032,-0.0000245,0.0000998,-0.0000267,0.0000071,-0.0000023,0.0000505,0.0000371,-0.0000651,-0.0000031,0.0000018,-0.0000252,-0.0000010,-0.0000025,0.0020137,0.0026049,-0.0023389,0.0000068,-0.0003446,0.0001089,-0.0000040,0.0000154,-0.0000397,0.0001683,0.0002121,0.0000179,-0.0000012,-0.0000233,-0.0000360,0.0000608,0.0001087,0.0000925,0.0000314,0.0000615,0.0000058,-0.0000173,-0.0000013,0.0000004,0.0019522,0.0025883,-0.6722706,0.0018241,-0.1004428,0.0144683,-0.0121927,0.0136482,-0.0053408,0.0367779,0.0007119,-0.0008325,0.0090864,-0.0058387,0.0162687,0.0071995,0.0416910,0.0372571,0.0442213,0.0220359,-0.0032492,-0.0059818,0.0024956,-0.0008392,0.5641609,0.7084597
