4:(Intercept),4:age_dx,4:sexM,4:c_chf1,4:c_ihd1,4:c_cancer1,4:c_dm1,4:c_asthma1,4:c_dementia1,4:c_depression1,4:c_anxiety1,4:c_htn1,4:rio_cat2.10-44,4:rio_cat3.45+,4:deprivationQ2,4:deprivationQ3,4:deprivationQ4,4:deprivationQ5,4:ned_c,4:nhosp_c,4:ned_o,4:nhosp_o,4:smoking_current,4:smoking_former,4:smoking_current:smk_time_dx,4:smoking_former:smk_time_dx,5:(Intercept),5:age_dx,5:sexM,5:c_chf1,5:c_ihd1,5:c_cancer1,5:c_dm1,5:c_asthma1,5:c_dementia1,5:c_depression1,5:c_anxiety1,5:c_htn1,5:rio_cat2.10-44,5:rio_cat3.45+,5:deprivationQ2,5:deprivationQ3,5:deprivationQ4,5:deprivationQ5,5:ned_c,5:nhosp_c,5:ned_o,5:nhosp_o,5:smoking_current,5:smoking_former,5:smoking_current:smk_time_dx,5:smoking_former:smk_time_dx,7:(Intercept),7:age_dx,7:sexM,7:c_chf1,7:c_ihd1,7:c_cancer1,7:c_dm1,7:c_asthma1,7:c_dementia1,7:c_depression1,7:c_anxiety1,7:c_htn1,7:rio_cat2.10-44,7:rio_cat3.45+,7:deprivationQ2,7:deprivationQ3,7:deprivationQ4,7:deprivationQ5,7:ned_c,7:nhosp_c,7:ned_o,7:nhosp_o,7:smoking_current,7:smoking_former,7:smoking_current:smk_time_dx,7:smoking_former:smk_time_dx
0.00000627,-0.00000004,-0.00000080,-0.00000202,-0.00000402,-0.00000070,-0.00000209,-0.00000886,-0.00001815,-0.00001085,-0.00000836,-0.00000084,-0.00000184,-0.00000998,0.00000380,0.00000135,0.00000466,0.00000182,-0.00000393,-0.00000132,0.00000667,-0.00002139,-0.00003038,-0.00000834,0.00000068,0.00000025,-0.00010018,0.00000210,0.00002148,0.00001679,-0.00003202,-0.00000397,-0.00000658,-0.00004205,-0.00012587,-0.00024827,-0.00016029,0.00001426,-0.00000654,-0.00012121,0.00001807,-0.00007510,0.00000502,-0.00002479,-0.00005991,-0.00003331,0.00008745,-0.00021666,-0.00023726,-0.00014991,0.00000628,0.00000375,-0.00001044,0.00000016,0.00000004,-0.00000183,-0.00000312,-0.00000251,-0.00000233,-0.00000493,0.00000001,-0.00000002,-0.00000849,-0.00000006,0.00000045,-0.00000500,0.00000272,-0.00000113,0.00000282,0.00000015,-0.00000273,-0.00000282,0.00000611,-0.00002263,-0.00000782,-0.00000416,0.00000031,0.00000017
0.00006916,-0.00000152,-0.00001241,-0.00000534,-0.00001834,0.00000556,-0.00001638,0.00000865,0.00002260,-0.00001650,0.00000017,-0.00001362,0.00000430,0.00002263,-0.00000030,0.00000354,-0.00000089,-0.00000320,0.00001577,-0.00002643,-0.00001749,0.00015644,0.00002121,-0.00004283,-0.00000079,0.00000090,0.00074796,-0.00001229,-0.00026458,-0.00019777,-0.00024788,-0.00004088,-0.00029425,0.00011320,0.00024569,-0.00019317,0.00018643,-0.00015857,0.00013414,0.00017436,-0.00002136,-0.00013894,0.00001641,0.00000996,0.00016306,-0.00015500,-0.00021666,0.00108680,0.00009501,0.00002033,-0.00000583,0.00000156,0.00003462,-0.00000116,-0.00001734,-0.00001324,-0.00002288,0.00000872,-0.00001873,0.00000826,-0.00000006,0.00000009,0.00000506,-0.00000803,0.00001552,0.00002866,0.00000224,0.00000251,0.00000451,0.00000346,0.00001097,-0.00001808,-0.00001761,0.00014566,0.00003738,-0.00001755,-0.00000083,0.00000067
-0.01114307,0.00012394,-0.00022158,0.00015163,0.00013642,0.00021387,0.00020462,0.00013385,-0.00030314,0.00030324,-0.00011347,0.00017261,0.00011422,0.00024067,0.00007804,-0.00005959,-0.00000126,-0.00002555,-0.00003106,0.00006718,-0.00004206,0.00006512,0.01584085,0.00330354,-0.00028874,-0.00003229,-0.16011482,0.00174348,-0.00232245,0.00018082,0.00301362,0.00241821,0.00266628,0.00127549,0.00087507,0.00420877,-0.00196401,0.00279158,0.00088310,0.00235890,0.00292123,0.00213679,0.00089826,-0.00086077,-0.00017140,0.00009297,-0.00023726,0.00009501,0.28682380,0.03204882,-0.00520321,-0.00024511,0.00388180,-0.00003528,-0.00056491,0.00014409,0.00011652,-0.00000300,-0.00003680,-0.00049264,-0.00000318,0.00000352,-0.00032943,-0.00019786,-0.00038147,0.00000687,-0.00008839,-0.00024253,-0.00038382,-0.00055706,-0.00000900,0.00010478,0.00002319,-0.00000256,0.00247516,-0.00045926,-0.00009003,0.00000879
-0.00419315,0.00003149,-0.00030656,0.00014185,-0.00002461,0.00005319,-0.00008419,0.00005862,0.00028268,0.00002582,-0.00005944,0.00002290,0.00000649,0.00004454,0.00003963,0.00004064,-0.00005294,-0.00000120,-0.00001199,0.00003480,-0.00001070,-0.00004178,0.00338536,0.00661525,-0.00002425,-0.00011639,-0.03723437,0.00026920,-0.00576239,0.00070294,0.00032784,0.00089880,-0.00038319,-0.00098584,0.00419562,0.00100533,-0.00175715,-0.00020972,0.00004703,-0.00062786,0.00166075,0.00192510,0.00110289,0.00138159,0.00003847,0.00009281,-0.00014991,0.00002033,0.03204882,0.07157299,-0.00024219,-0.00131107,0.00032287,-0.00001277,-0.00035805,0.00014459,-0.00001484,-0.00000839,-0.00012690,-0.00015663,-0.00000064,0.00000159,-0.00016518,-0.00005730,-0.00018238,-0.00008055,-0.00000244,-0.00004373,-0.00014399,-0.00013149,-0.00001431,0.00005785,0.00000285,-0.00003254,-0.00116157,0.00476430,0.00004055,-0.00009478
0.00015636,-0.00000214,0.00000082,0.00000377,-0.00000238,-0.00000325,-0.00000376,0.00000409,0.00001154,-0.00000725,0.00000182,-0.00000077,-0.00000247,-0.00000413,-0.00000103,0.00000085,-0.00000167,-0.00000047,0.00000020,-0.00000230,0.00000083,-0.00000143,-0.00028272,-0.00002189,0.00000632,0.00000058,0.00231218,-0.00002868,-0.00000806,0.00005585,-0.00004296,-0.00003939,-0.00004417,0.00004472,0.00000532,-0.00003597,0.00001798,-0.00001939,-0.00000508,-0.00001053,-0.00002585,-0.00003066,-0.00002878,0.00000220,0.00000038,-0.00001541,0.00000628,-0.00000583,-0.00520321,-0.00024219,0.00010680,0.00000447,-0.00009028,0.00000054,0.00000739,0.00000420,-0.00000196,0.00000185,0.00000082,0.00001401,0.00000007,-0.00000010,0.00000480,0.00000581,0.00000456,-0.00000214,0.00000219,0.00000286,0.00000469,0.00000884,-0.00000048,-0.00000245,-0.00000032,0.00000047,-0.00007250,0.00003442,0.00000312,-0.00000010
0.00003953,-0.00000059,-0.00000134,0.00000177,0.00000041,-0.00000119,0.00000179,0.00000403,-0.00000293,-0.00000309,0.00000350,-0.00000135,-0.00000009,-0.00000085,0.00000181,0.00000063,0.00000186,0.00000103,0.00000035,-0.00000153,0.00000026,0.00000084,-0.00002714,-0.00011519,0.00000052,0.00000350,0.00027809,-0.00000404,0.00001038,0.00002407,-0.00000949,-0.00001538,0.00000102,0.00005783,-0.00007984,-0.00000560,0.00004927,-0.00000364,0.00000964,0.00002521,0.00002296,-0.00000273,-0.00001032,-0.00001028,0.00000313,-0.00001406,0.00000375,0.00000156,-0.00024511,-0.00131107,0.00000447,0.00003837,-0.00000672,-0.00000008,-0.00000045,0.00000210,0.00000017,0.00000064,0.00000238,0.00000610,0.00000001,-0.00000004,0.00000409,-0.00000008,0.00000122,-0.00000043,0.00000138,0.00000064,0.00000220,0.00000220,0.00000009,-0.00000139,0.00000009,0.00000105,0.00002000,-0.00009450,-0.00000022,0.00000310
0.00538624,-0.00005246,-0.00034442,-0.00001569,0.00005964,0.00023568,-0.00008504,-0.00051730,0.00013905,-0.00034232,-0.00055850,0.00024072,-0.00047995,-0.00022751,-0.00122884,-0.00113106,-0.00107860,-0.00140292,-0.00005399,0.00014543,-0.00000924,0.00003436,0.00293313,0.00018309,-0.00007264,-0.00000565,0.00447354,-0.00004350,-0.00036554,-0.00004502,0.00009905,0.00022743,-0.00008702,-0.00051677,0.00017066,-0.00034924,-0.00053608,0.00024398,-0.00046839,-0.00020536,-0.00108536,-0.00100857,-0.00093976,-0.00124531,-0.00003190,0.00011671,-0.00001044,0.00003462,0.00388180,0.00032287,-0.00009028,-0.00000672,1.49752402,-0.01549975,-0.13514723,0.00873582,0.06035300,0.01321944,-0.03031712,-0.15665209,-0.00128581,0.00245395,-0.10821765,0.04391102,-0.11134401,-0.12873828,-0.17700164,-0.20813253,-0.18085061,-0.21643135,-0.01867983,0.02038208,-0.00134810,0.00248401,1.46488185,0.03730574,-0.02693021,-0.00055360
-0.00004957,0.00000124,0.00000090,-0.00000318,-0.00000257,-0.00000852,0.00000118,0.00000145,-0.00000664,0.00000545,0.00000640,-0.00001252,-0.00000168,-0.00000328,-0.00001400,-0.00001513,-0.00001470,-0.00001035,-0.00000062,-0.00000062,0.00000010,-0.00000126,-0.00002604,-0.00001133,0.00000036,-0.00000011,-0.00003989,0.00000113,0.00000120,-0.00000170,-0.00000325,-0.00000868,0.00000121,0.00000158,-0.00000753,0.00000611,0.00000679,-0.00001250,-0.00000113,-0.00000401,-0.00001568,-0.00001621,-0.00001638,-0.00001219,-0.00000089,-0.00000033,0.00000016,-0.00000116,-0.00003528,-0.00001277,0.00000054,-0.00000008,-0.01549975,0.00033763,0.00044328,-0.00168330,-0.00100719,-0.00069259,0.00042650,0.00047814,0.00001256,-0.00002828,0.00015131,-0.00266000,-0.00034178,-0.00013404,-0.00201799,-0.00155746,-0.00153046,-0.00088937,-0.00007459,-0.00000992,-0.00007218,-0.00015121,-0.01361985,-0.00357227,0.00015024,-0.00004389
-0.00001694,-0.00000280,0.00110225,-0.00013252,-0.00011847,-0.00007081,-0.00009299,0.00012480,0.00006266,0.00011669,0.00010190,0.00004847,0.00000097,-0.00002490,-0.00000927,-0.00001960,0.00000614,-0.00000002,-0.00000528,0.00001240,0.00000115,-0.00001791,-0.00041765,-0.00034134,0.00000402,-0.00000059,-0.00001487,-0.00000284,0.00109117,-0.00010189,-0.00010400,-0.00007088,-0.00008209,0.00013176,0.00002846,0.00008708,0.00014702,0.00005260,0.00000841,-0.00004540,-0.00002444,-0.00001783,-0.00001191,0.00000367,-0.00000802,0.00001599,0.00000004,-0.00001734,-0.00056491,-0.00035805,0.00000739,-0.00000045,-0.13514723,0.00044328,0.28841852,-0.03059366,-0.03104382,-0.03586831,-0.00825489,0.02237649,0.00014576,-0.00030825,0.04762930,0.01545331,-0.00120087,-0.01241626,0.01949484,0.03159302,0.01318644,0.02613146,-0.00002917,0.00012608,0.00029206,-0.00471866,-0.11489691,-0.08879026,0.00099130,-0.00033883
0.00006290,-0.00000597,-0.00007903,0.00260120,-0.00045857,0.00005089,-0.00029815,0.00012329,-0.00019260,-0.00004507,0.00003918,-0.00014787,0.00005847,0.00003009,-0.00001909,0.00000504,-0.00002339,0.00001795,0.00001727,-0.00004587,-0.00000106,-0.00001067,0.00012213,0.00013750,0.00000477,0.00000282,-0.00003070,-0.00000483,-0.00007639,0.00242412,-0.00042009,0.00007182,-0.00029834,0.00013254,-0.00019647,-0.00007480,0.00006684,-0.00013463,0.00006420,0.00002651,0.00003665,0.00004129,0.00001895,0.00008237,0.00000921,-0.00003544,-0.00000183,-0.00001324,0.00014409,0.00014459,0.00000420,0.00000210,0.00873582,-0.00168330,-0.03059366,0.35625503,-0.09021943,0.01573379,-0.06752749,0.02061068,0.00001390,0.00006885,0.01307796,-0.05157493,-0.00916698,-0.00000610,0.04788820,0.03348012,0.03069637,0.04159940,0.00857665,-0.01304209,0.00077807,-0.00012045,-0.00078260,0.03577288,0.00108187,-0.00036704
0.00000843,-0.00000234,-0.00012094,-0.00048347,0.00179756,0.00002640,-0.00012179,0.00002773,-0.00009963,0.00000091,-0.00000533,-0.00016403,-0.00000777,0.00005342,0.00002153,-0.00002649,0.00001361,-0.00000183,0.00002399,-0.00003716,-0.00000332,-0.00002492,0.00009387,-0.00001566,-0.00000146,-0.00000009,0.00003867,-0.00000275,-0.00010717,-0.00043923,0.00172961,0.00002973,-0.00011038,0.00002237,-0.00009785,-0.00002624,0.00001515,-0.00015853,-0.00000468,0.00006102,-0.00000287,-0.00004698,0.00000273,-0.00003142,0.00002782,-0.00004308,-0.00000312,-0.00002288,0.00011652,-0.00001484,-0.00000196,0.00000017,0.06035300,-0.00100719,-0.03104382,-0.09021943,0.34557640,-0.02018932,-0.00363771,0.00818400,-0.00009087,0.00008614,-0.01492685,-0.03185231,0.00830881,0.02001091,-0.00701253,-0.04423158,-0.02023423,-0.04518824,0.00390432,-0.00122372,-0.00077809,-0.00413109,0.06424217,-0.01852117,-0.00117523,0.00030391
0.00014555,-0.00000779,-0.00006771,0.00007207,0.00003191,0.00223479,-0.00013467,0.00003099,0.00015724,-0.00003801,-0.00014585,0.00001896,-0.00004579,0.00005849,0.00019265,0.00014278,0.00014959,0.00015089,-0.00000042,-0.00001354,-0.00000099,0.00000824,0.00019675,0.00002821,-0.00000321,-0.00000079,0.00024411,-0.00000912,-0.00003087,0.00018946,0.00005465,0.00221852,-0.00016481,0.00002100,0.00011823,-0.00006358,-0.00009293,0.00002341,0.00001100,0.00002325,0.00010478,0.00003505,0.00003982,0.00008891,0.00000122,-0.00001064,-0.00000251,0.00000872,-0.00000300,-0.00000839,0.00000185,0.00000064,0.01321944,-0.00069259,-0.03586831,0.01573379,-0.02018932,0.56791564,-0.04971723,0.00689945,-0.00013075,0.00016838,-0.06093413,0.00622317,-0.01235000,0.01802207,0.00558191,0.03915621,0.02983352,0.03126368,-0.00453896,0.00365052,0.00046408,-0.00688927,0.01406604,-0.00807998,-0.00040495,0.00029086
-0.00022453,0.00000256,-0.00008455,-0.00030483,-0.00012535,-0.00013900,0.00171033,0.00000043,-0.00014198,-0.00009888,0.00001840,-0.00022778,0.00004071,0.00002802,-0.00009238,-0.00002733,-0.00003637,-0.00007848,0.00000983,-0.00001151,-0.00000198,-0.00001883,0.00002374,-0.00008629,-0.00000015,0.00000113,-0.00020781,0.00000254,-0.00007143,-0.00026724,-0.00011783,-0.00015859,0.00167179,0.00001278,-0.00013379,-0.00014241,0.00003066,-0.00022963,0.00006175,0.00003358,-0.00012620,-0.00006652,-0.00007908,-0.00010297,0.00001644,-0.00001856,-0.00000233,-0.00001873,-0.00003680,-0.00012690,0.00000082,0.00000238,-0.03031712,0.00042650,-0.00825489,-0.06752749,-0.00363771,-0.04971723,0.37274548,-0.00810739,0.00010726,-0.00009106,-0.00026025,-0.05792104,0.00327489,-0.00808707,-0.02575218,-0.01324170,-0.01007784,-0.01085420,-0.00073818,0.00309315,0.00155559,-0.00673341,-0.01527903,-0.05679596,0.00016386,0.00126910
-0.00043307,0.00000055,0.00012931,0.00006895,0.00002104,0.00003239,-0.00000866,0.00133230,0.00008722,0.00001766,-0.00008972,-0.00004642,0.00001138,0.00008097,-0.00003606,0.00000615,-0.00006498,-0.00003964,0.00000084,-0.00001894,-0.00000712,0.00000802,-0.00036094,-0.00015511,0.00001121,0.00000601,-0.00046160,0.00000060,0.00014223,0.00008492,0.00002087,0.00000854,-0.00000270,0.00132187,0.00007390,0.00000768,-0.00005945,-0.00003862,0.00000318,0.00005685,-0.00001882,0.00003492,-0.00005988,-0.00002499,-0.00000240,-0.00001822,-0.00000493,0.00000826,-0.00049264,-0.00015663,0.00001401,0.00000610,-0.15665209,0.00047814,0.02237649,0.02061068,0.00818400,0.00689945,-0.00810739,0.35208479,0.00010923,-0.00033788,-0.00696420,-0.02418578,-0.00822716,0.02337980,0.01574768,0.02261754,0.00007406,0.02131794,-0.00257213,-0.00359909,-0.00181410,0.00292112,-0.15400477,-0.04622920,0.00397371,0.00168688
-0.00000507,0.00000005,0.00000036,0.00000015,-0.00000024,-0.00000066,0.00000045,0.00000032,-0.00000179,0.00000101,0.00000089,-0.00000021,0.00000018,-0.00000021,0.00000196,0.00000152,0.00000152,0.00000174,0.00000004,-0.00000011,0.00000001,-0.00000004,-0.00000256,-0.00000030,0.00000006,0.00000001,-0.00000450,0.00000004,0.00000040,0.00000020,-0.00000024,-0.00000074,0.00000046,0.00000028,-0.00000437,0.00000345,0.00000093,-0.00000012,0.00000018,-0.00000028,0.00000180,0.00000134,0.00000133,0.00000146,0.00000001,-0.00000008,0.00000001,-0.00000006,-0.00000318,-0.00000064,0.00000007,0.00000001,-0.00128581,0.00001256,0.00014576,0.00001390,-0.00009087,-0.00013075,0.00010726,0.00010923,0.00000124,-0.00000204,0.00016494,-0.00004732,0.00004210,-0.00005673,0.00031560,0.00026404,0.00025846,0.00027333,0.00001714,-0.00001653,0.00000174,-0.00000431,-0.00125786,-0.00006556,0.00002289,0.00000129
0.00000853,-0.00000010,-0.00000098,0.00000003,0.00000022,0.00000102,-0.00000028,-0.00000129,0.00000124,-0.00000211,-0.00000010,0.00000009,-0.00000124,-0.00000083,-0.00000055,-0.00000006,0.00000021,-0.00000031,-0.00000010,0.00000027,-0.00000002,0.00000008,0.00000412,0.00000181,-0.00000010,-0.00000004,0.00001108,-0.00000013,-0.00000111,0.00000009,0.00000029,0.00000106,-0.00000034,-0.00000143,0.00000303,-0.00000550,0.00000008,0.00000006,-0.00000132,-0.00000087,-0.00000075,-0.00000029,0.00000003,-0.00000040,-0.00000007,0.00000025,-0.00000002,0.00000009,0.00000352,0.00000159,-0.00000010,-0.00000004,0.00245395,-0.00002828,-0.00030825,0.00006885,0.00008614,0.00016838,-0.00009106,-0.00033788,-0.00000204,0.00000459,-0.00002324,-0.00000709,-0.00023845,-0.00031751,-0.00013099,-0.00010698,0.00007060,-0.00009030,-0.00003400,0.00004438,-0.00000621,0.00000838,0.00226354,0.00048089,-0.00004027,-0.00000689
-0.00036981,0.00000339,0.00011421,-0.00002854,-0.00001927,-0.00016511,0.00000334,-0.00007426,-0.00040174,-0.00038362,0.00168525,-0.00003071,0.00002477,0.00002602,-0.00008923,-0.00008817,-0.00012829,-0.00008678,0.00000312,0.00001178,-0.00000924,0.00000989,-0.00031501,-0.00015009,0.00000463,0.00000409,-0.00034477,0.00000315,0.00012460,-0.00001525,-0.00000622,-0.00015757,0.00000911,-0.00006557,-0.00036445,-0.00038904,0.00170164,-0.00003828,0.00002305,0.00003170,-0.00010253,-0.00009022,-0.00013825,-0.00009127,0.00000077,0.00001173,-0.00000849,0.00000506,-0.00032943,-0.00016518,0.00000480,0.00000409,-0.10821765,0.00015131,0.04762930,0.01307796,-0.01492685,-0.06093413,-0.00026025,-0.00696420,0.00016494,-0.00002324,0.35663194,-0.02269673,0.03071372,0.03240306,-0.00289968,-0.00080082,-0.02102838,-0.00884269,0.00070122,0.00905015,-0.00394251,0.00771155,-0.10115266,-0.04335669,0.00131214,0.00103905
0.00051986,-0.00001519,0.00004904,-0.00015629,-0.00016766,0.00002175,-0.00023250,-0.00005800,-0.00012925,-0.00003150,-0.00002156,0.00120496,-0.00002365,-0.00002935,-0.00005031,-0.00001969,-0.00006309,-0.00004860,0.00001563,-0.00000466,0.00000034,-0.00000927,-0.00007444,-0.00004730,0.00000313,-0.00000017,0.00052788,-0.00001505,0.00006097,-0.00012394,-0.00016053,0.00001982,-0.00023635,-0.00005174,-0.00013724,-0.00002103,-0.00002648,0.00118302,-0.00002776,-0.00003957,-0.00005553,-0.00001536,-0.00006864,-0.00006097,0.00001125,-0.00000035,-0.00000006,-0.00000803,-0.00019786,-0.00005730,0.00000581,-0.00000008,0.04391102,-0.00266000,0.01545331,-0.05157493,-0.03185231,0.00622317,-0.05792104,-0.02418578,-0.00004732,-0.00000709,-0.02269673,0.32276045,-0.01393094,-0.00843217,-0.00829705,0.01134881,0.01364501,-0.00557990,0.00035260,-0.00299368,0.00271412,-0.00525189,0.04260298,-0.00980719,-0.00043494,-0.00029502
-0.00007628,-0.00000577,-0.00000716,-0.00006690,-0.00002126,-0.00003159,0.00003087,-0.00000239,0.00005290,0.00009482,-0.00005479,-0.00001110,0.00135400,0.00078922,-0.00019153,-0.00022811,-0.00018113,-0.00021710,0.00000283,0.00001986,-0.00000033,0.00001025,-0.00041559,-0.00022446,0.00000579,0.00000267,-0.00001797,-0.00000617,-0.00002174,-0.00010663,-0.00002399,-0.00000563,0.00004449,-0.00003100,0.00008323,0.00009901,-0.00008251,-0.00002412,0.00133306,0.00077466,-0.00016797,-0.00021105,-0.00014924,-0.00020633,0.00000013,0.00001806,0.00000045,0.00001552,-0.00038147,-0.00018238,0.00000456,0.00000122,-0.11134401,-0.00034178,-0.00120087,-0.00916698,0.00830881,-0.01235000,0.00327489,-0.00822716,0.00004210,-0.00023845,0.03071372,-0.01393094,0.30613090,0.20271907,-0.03148615,-0.04086526,-0.03911994,-0.03834941,-0.00533279,0.01062411,-0.00115849,0.00574524,-0.11971458,-0.00880007,0.00168264,-0.00037681
-0.00021829,-0.00000360,-0.00005437,-0.00015090,0.00004862,0.00009535,0.00000099,0.00005776,0.00016582,0.00012811,-0.00010111,-0.00000456,0.00081395,0.00164080,-0.00008687,-0.00020980,-0.00028028,-0.00024580,-0.00003068,0.00005981,-0.00000594,0.00002133,0.00000158,-0.00010401,-0.00000162,0.00000048,-0.00010103,-0.00000489,-0.00007268,-0.00018862,0.00003932,0.00010382,0.00001573,0.00003676,0.00020434,0.00012904,-0.00012935,-0.00000865,0.00080535,0.00161841,-0.00008028,-0.00019597,-0.00025910,-0.00024931,-0.00002932,0.00005451,-0.00000500,0.00002866,0.00000687,-0.00008055,-0.00000214,-0.00000043,-0.12873828,-0.00013404,-0.01241626,-0.00000610,0.02001091,0.01802207,-0.00808707,0.02337980,-0.00005673,-0.00031751,0.03240306,-0.00843217,0.20271907,0.75984948,-0.02358161,-0.05173727,-0.09807882,-0.06298691,-0.01140621,0.02261603,-0.00539205,0.00958322,-0.14598228,-0.02672330,0.00257369,0.00020229
-0.00264331,0.00000101,-0.00000957,-0.00001423,0.00001792,0.00015836,-0.00008903,-0.00000559,0.00003096,0.00002341,-0.00008106,-0.00002505,-0.00017173,-0.00011520,0.00420985,0.00265966,0.00266156,0.00267470,0.00001072,-0.00002804,0.00000079,0.00000914,-0.00005164,0.00004784,0.00000147,0.00000043,-0.00242765,-0.00000066,0.00000600,0.00001464,0.00001172,0.00011265,-0.00009374,0.00001927,0.00001281,0.00002400,-0.00009387,-0.00001223,-0.00017448,-0.00014315,0.00408863,0.00256752,0.00256933,0.00257969,0.00000707,-0.00002449,0.00000272,0.00000224,-0.00008839,-0.00000244,0.00000219,0.00000138,-0.17700164,-0.00201799,0.01949484,0.04788820,-0.00701253,0.00558191,-0.02575218,0.01574768,0.00031560,-0.00013099,-0.00289968,-0.00829705,-0.03148615,-0.02358161,0.68088330,0.33192044,0.32830134,0.33135588,0.00329202,0.00015515,-0.00181999,0.00059660,-0.21127259,-0.05757995,0.00357707,0.00176498
-0.00225008,-0.00000306,-0.00001716,0.00002261,-0.00004274,0.00012957,-0.00002573,0.00002388,0.00019087,-0.00006153,-0.00008568,0.00000399,-0.00022184,-0.00024900,0.00265031,0.00381510,0.00267594,0.00268593,0.00000690,-0.00002454,-0.00000104,0.00001580,-0.00039079,0.00001816,0.00000651,0.00000012,-0.00211971,-0.00000332,0.00001190,0.00001431,-0.00005216,0.00010811,-0.00003713,0.00005849,0.00016193,-0.00006354,-0.00010870,0.00003182,-0.00023824,-0.00023568,0.00254820,0.00370277,0.00256396,0.00258012,0.00000998,-0.00002134,-0.00000113,0.00000251,-0.00024253,-0.00004373,0.00000286,0.00000064,-0.20813253,-0.00155746,0.03159302,0.03348012,-0.04423158,0.03915621,-0.01324170,0.02261754,0.00026404,-0.00010698,-0.00080082,0.01134881,-0.04086526,-0.05173727,0.33192044,0.66587272,0.33273376,0.33756948,0.00275003,0.00125967,-0.00191374,0.00019365,-0.24645202,-0.04644908,0.00403648,0.00124932
-0.00226989,-0.00000117,0.00000306,0.00002443,-0.00001219,0.00013084,-0.00004253,-0.00004645,0.00013595,0.00001539,-0.00016037,-0.00004271,-0.00020459,-0.00039173,0.00264081,0.00267035,0.00359902,0.00269469,0.00000072,-0.00001309,0.00000262,0.00001200,-0.00032192,-0.00008194,0.00000354,0.00000090,-0.00206044,-0.00000268,0.00002188,0.00006873,-0.00000574,0.00009803,-0.00004917,-0.00003429,0.00009682,0.00001520,-0.00016764,-0.00001604,-0.00019948,-0.00041598,0.00253314,0.00255220,0.00347291,0.00259212,-0.00000290,-0.00000910,0.00000282,0.00000451,-0.00038382,-0.00014399,0.00000469,0.00000220,-0.18085061,-0.00153046,0.01318644,0.03069637,-0.02023423,0.02983352,-0.01007784,0.00007406,0.00025846,0.00007060,-0.02102838,0.01364501,-0.03911994,-0.09807882,0.32830134,0.33273376,0.81507911,0.33581284,-0.00250681,-0.00301866,0.00011838,0.00084828,-0.22112799,-0.05764384,0.00351140,0.00165794
-0.00251071,0.00000146,0.00000482,0.00005538,-0.00002137,0.00013019,-0.00007887,-0.00001533,0.00021808,-0.00013194,-0.00008136,-0.00002567,-0.00019580,-0.00027823,0.00264042,0.00266312,0.00267874,0.00359177,0.00000574,-0.00002173,-0.00000064,0.00000951,-0.00045342,-0.00006888,0.00000690,0.00000112,-0.00228394,-0.00000015,0.00003853,0.00009494,-0.00003476,0.00010105,-0.00007956,0.00000925,0.00018400,-0.00010060,-0.00008692,-0.00001922,-0.00019898,-0.00028917,0.00253106,0.00255285,0.00256740,0.00347251,-0.00000318,-0.00000965,0.00000015,0.00000346,-0.00055706,-0.00013149,0.00000884,0.00000220,-0.21643135,-0.00088937,0.02613146,0.04159940,-0.04518824,0.03126368,-0.01085420,0.02131794,0.00027333,-0.00009030,-0.00884269,-0.00557990,-0.03834941,-0.06298691,0.33135588,0.33756948,0.33581284,0.53985694,0.00225478,-0.00384985,-0.00131955,-0.00425694,-0.24283980,-0.07626000,0.00342707,0.00157266
-0.00001679,-0.00000116,-0.00001211,-0.00001011,0.00002478,0.00000288,0.00001453,-0.00000422,0.00002935,0.00001234,-0.00000978,0.00002118,-0.00000058,-0.00003608,0.00002063,0.00001860,0.00002085,0.00001093,0.00006987,-0.00009351,-0.00000496,0.00001631,-0.00006573,-0.00001535,0.00000067,0.00000015,-0.00002810,-0.00000081,-0.00001270,-0.00000612,0.00002784,0.00000361,0.00001964,-0.00000629,0.00003018,0.00000996,-0.00000705,0.00001381,-0.00001304,-0.00002838,0.00001579,0.00001857,0.00001365,-0.00000316,0.00006850,-0.00009744,-0.00000273,0.00001097,-0.00000900,-0.00001431,-0.00000048,0.00000009,-0.01867983,-0.00007459,-0.00002917,0.00857665,0.00390432,-0.00453896,-0.00073818,-0.00257213,0.00001714,-0.00003400,0.00070122,0.00035260,-0.00533279,-0.01140621,0.00329202,0.00275003,-0.00250681,0.00225478,0.02357157,-0.02619327,-0.00192176,0.00510536,-0.01694377,-0.00159475,0.00022991,-0.00005350
0.00010577,-0.00000015,0.00003460,0.00001503,-0.00004512,-0.00002459,-0.00002652,0.00000468,-0.00007159,-0.00004597,0.00003232,-0.00000515,0.00004461,0.00005615,-0.00005398,-0.00006175,-0.00006328,-0.00003065,-0.00009536,0.00024307,-0.00000377,-0.00002295,0.00009889,0.00005533,-0.00000218,-0.00000135,0.00007304,-0.00000005,0.00002540,-0.00000842,-0.00004309,-0.00002202,-0.00002887,-0.00000589,-0.00005428,-0.00003184,0.00002565,-0.00000540,0.00004223,0.00005501,-0.00002701,-0.00003108,-0.00003133,-0.00000094,-0.00008942,0.00023281,-0.00000282,-0.00001808,0.00010478,0.00005785,-0.00000245,-0.00000139,0.02038208,-0.00000992,0.00012608,-0.01304209,-0.00122372,0.00365052,0.00309315,-0.00359909,-0.00001653,0.00004438,0.00905015,-0.00299368,0.01062411,0.02261603,0.00015515,0.00125967,-0.00301866,-0.00384985,-0.02619327,0.05185590,-0.00121399,-0.00604043,0.01624379,0.00888394,-0.00053412,-0.00031936
