4:(Intercept),4:age_dx,4:sexM,4:smokingY,4:c_chf,4:c_ihd,4:c_cancer,4:c_dm,4:c_asthma,4:c_dementia,4:c_depression,4:c_anxiety,4:c_htn,4:rio_cat2.10-44,4:rio_cat3.45+,4:deprivationQ2,4:deprivationQ3,4:deprivationQ4,4:deprivationQ5,4:ned_c,4:nhosp_c,4:ned_o,4:nhosp_o,5:(Intercept),5:age_dx,5:sexM,5:smokingY,5:c_chf,5:c_ihd,5:c_cancer,5:c_dm,5:c_asthma,5:c_dementia,5:c_depression,5:c_anxiety,5:c_htn,5:rio_cat2.10-44,5:rio_cat3.45+,5:deprivationQ2,5:deprivationQ3,5:deprivationQ4,5:deprivationQ5,5:ned_c,5:nhosp_c,5:ned_o,5:nhosp_o,7:(Intercept),7:age_dx,7:sexM,7:smokingY,7:c_chf,7:c_ihd,7:c_cancer,7:c_dm,7:c_asthma,7:c_dementia,7:c_depression,7:c_anxiety,7:c_htn,7:rio_cat2.10-44,7:rio_cat3.45+,7:deprivationQ2,7:deprivationQ3,7:deprivationQ4,7:deprivationQ5,7:ned_c,7:nhosp_c,7:ned_o,7:nhosp_o
-0.0025210,0.0000125,-0.0002239,0.0019963,0.0002171,-0.0000219,0.0000202,0.0000313,0.0001756,0.0001112,-0.0000514,0.0000425,0.0000270,0.0000163,0.0000211,-0.0000137,-0.0000575,-0.0000945,-0.0000870,-0.0000055,-0.0000233,-0.0000003,0.0000006,-0.0024917,0.0000108,-0.0002637,0.0021127,0.0001455,-0.0000197,-0.0000522,0.0000175,0.0002144,-0.0000322,0.0001149,-0.0000313,0.0000416,0.0000239,0.0000885,0.0000332,-0.0000446,-0.0000238,-0.0000720,0.0000000,-0.0000307,0.0000020,-0.0000066,-0.5369822,0.0024143,-0.0554145,0.4291525,0.0178910,-0.0039992,0.0097411,-0.0010268,0.0208128,-0.0110520,-0.0010973,-0.0087116,-0.0011858,0.0088011,0.0076461,0.0120971,0.0160456,0.0063416,-0.0010593,-0.0025277,-0.0027083,0.0011009,-0.0015225
0.0000980,-0.0000054,-0.0000666,0.0002041,0.0020491,-0.0004167,0.0001016,-0.0002466,0.0000389,-0.0000442,-0.0000815,0.0000187,-0.0001168,0.0000080,0.0000006,0.0000265,0.0000467,0.0000043,0.0000347,0.0000206,-0.0000436,-0.0000032,0.0000020,0.0001341,-0.0000057,-0.0000610,0.0002111,0.0020611,-0.0004376,0.0001525,-0.0002453,0.0000418,-0.0000146,-0.0001456,0.0000474,-0.0001301,0.0000183,-0.0000144,0.0000083,0.0000274,-0.0000364,0.0000232,0.0000149,-0.0000298,-0.0000070,0.0000077,0.0607544,-0.0015047,-0.0159177,0.0178910,0.2537955,-0.0751446,0.0181298,-0.0462239,0.0049931,-0.0193686,0.0000711,-0.0035143,-0.0297926,-0.0016407,0.0008226,0.0117126,0.0135472,0.0127513,0.0135909,0.0041524,-0.0052766,0.0014043,-0.0022428
0.0001330,-0.0000031,-0.0000857,-0.0000192,-0.0004119,0.0014872,0.0000059,-0.0000714,0.0000224,-0.0000603,0.0000023,0.0000000,-0.0001386,-0.0000075,0.0000321,0.0000091,-0.0000604,-0.0000325,-0.0000339,0.0000205,-0.0000271,-0.0000014,-0.0000287,0.0001033,-0.0000031,-0.0000934,-0.0000183,-0.0004248,0.0015721,0.0000080,-0.0000776,0.0000175,-0.0000601,-0.0000203,0.0000101,-0.0001543,0.0000083,0.0000445,0.0000233,-0.0000588,-0.0000093,-0.0000178,0.0000219,-0.0000305,-0.0000002,-0.0000321,0.0582943,-0.0008235,-0.0180900,-0.0039992,-0.0751446,0.2486778,-0.0019087,-0.0101129,-0.0050857,0.0280088,0.0002123,-0.0080322,-0.0236969,-0.0014213,0.0062621,-0.0128830,-0.0171563,-0.0136220,-0.0166798,0.0020992,0.0009510,-0.0004156,-0.0026520
0.0001932,-0.0000068,-0.0000654,0.0000125,0.0000903,0.0000000,0.0018710,-0.0001255,0.0000342,0.0000751,0.0000011,-0.0001462,0.0000126,-0.0000152,0.0000492,0.0000763,0.0001007,0.0000774,0.0000924,0.0000035,-0.0000142,-0.0000006,0.0000052,0.0001913,-0.0000070,-0.0000501,0.0000041,0.0001411,-0.0000047,0.0019594,-0.0001404,0.0000184,0.0001254,-0.0000335,-0.0001268,0.0000253,-0.0000074,0.0000198,0.0000294,0.0000780,0.0000425,0.0000866,0.0000064,-0.0000115,-0.0000018,0.0000065,-0.0136124,-0.0005734,-0.0270324,0.0097411,0.0181298,-0.0019087,0.2391924,-0.0292876,0.0113982,0.0089969,-0.0000163,-0.0187121,0.0047488,-0.0027979,0.0128975,0.0097088,0.0192494,0.0163699,0.0160887,-0.0039022,0.0050312,0.0005038,-0.0028650
-0.0001643,0.0000016,-0.0000770,0.0000152,-0.0002616,-0.0000757,-0.0001217,0.0014078,-0.0000311,-0.0001655,-0.0000195,0.0000299,-0.0002072,0.0000228,0.0000279,-0.0000436,-0.0000434,-0.0000198,-0.0000565,0.0000046,-0.0000016,-0.0000015,-0.0000138,-0.0002177,0.0000021,-0.0000677,0.0000190,-0.0002569,-0.0000833,-0.0001422,0.0014439,-0.0000391,-0.0001774,-0.0000492,0.0000441,-0.0002177,0.0000427,0.0000314,-0.0000468,-0.0000620,-0.0000311,-0.0000584,0.0000086,0.0000027,-0.0000031,-0.0000128,-0.0562950,0.0006853,-0.0101764,-0.0010268,-0.0462239,-0.0101129,-0.0292876,0.2159266,-0.0066339,-0.0244728,-0.0001767,-0.0015018,-0.0308103,0.0058062,0.0132797,-0.0172293,-0.0068132,-0.0075581,-0.0157255,-0.0025424,0.0020304,0.0011226,-0.0040445
-0.0009833,0.0000066,0.0001185,0.0001748,0.0000246,0.0000206,0.0000261,-0.0000380,0.0011875,-0.0000486,0.0000649,-0.0000479,-0.0000193,0.0000264,0.0000805,0.0000481,0.0000804,0.0000262,0.0000381,-0.0000008,-0.0000117,-0.0000069,0.0000045,-0.0010808,0.0000076,0.0001294,0.0001927,0.0000243,0.0000182,0.0000104,-0.0000423,0.0012438,-0.0000806,0.0001104,-0.0000537,-0.0000167,0.0000351,0.0000769,0.0000113,0.0000794,0.0000102,0.0000227,0.0000007,-0.0000150,-0.0000046,0.0000046,-0.1677161,0.0012159,0.0158363,0.0208128,0.0049931,-0.0050857,0.0113982,-0.0066339,0.2646595,-0.0225008,-0.0004002,-0.0086172,-0.0076095,-0.0036029,0.0069827,0.0044925,0.0178288,0.0118965,0.0130848,-0.0001495,-0.0019531,-0.0015097,0.0019681
-0.0001664,-0.0000012,0.0000894,0.0001410,-0.0000429,-0.0000625,0.0000859,-0.0001546,-0.0000170,0.0068137,-0.0022631,-0.0003156,-0.0000705,0.0000074,0.0000340,-0.0000038,0.0000899,0.0000637,0.0000689,0.0000180,-0.0000461,-0.0000004,0.0000090,-0.0002882,0.0000008,0.0001371,0.0001393,0.0000349,-0.0001022,0.0001411,-0.0001483,-0.0000249,0.0073398,-0.0031238,-0.0002084,-0.0000596,0.0000142,0.0000253,-0.0000269,0.0000173,-0.0000287,0.0000402,0.0000107,-0.0000323,-0.0000094,0.0000154,0.1872896,-0.0027218,0.0078304,-0.0110520,-0.0193686,0.0280088,0.0089969,-0.0244728,-0.0225008,0.5990721,0.0015151,-0.0384563,-0.0084508,-0.0068338,0.0055212,-0.0174034,-0.0213091,-0.0246354,-0.0126634,0.0041000,-0.0032388,0.0028332,0.0014778
0.0000286,-0.0000003,-0.0000004,-0.0000048,-0.0000001,0.0000005,0.0000003,-0.0000009,-0.0000021,0.0000131,-0.0000060,-0.0000018,0.0000007,-0.0000015,-0.0000008,-0.0000060,-0.0000054,-0.0000053,-0.0000061,-0.0000001,0.0000003,0.0000000,0.0000000,0.0000303,-0.0000003,-0.0000004,-0.0000051,0.0000003,0.0000004,0.0000007,-0.0000008,-0.0000024,0.0000158,-0.0000112,-0.0000014,0.0000008,-0.0000017,-0.0000011,-0.0000065,-0.0000061,-0.0000060,-0.0000066,-0.0000001,0.0000003,0.0000000,0.0000001,0.0070584,-0.0000686,-0.0001582,-0.0010973,0.0000711,0.0002123,-0.0000163,-0.0001767,-0.0004002,0.0015151,0.0000172,-0.0002575,-0.0000059,-0.0003301,-0.0002742,-0.0006354,-0.0007362,-0.0007040,-0.0007722,-0.0000184,0.0000334,0.0000113,-0.0000019
-0.0005844,0.0000052,0.0001269,-0.0000088,-0.0000232,-0.0000128,-0.0001681,0.0000124,-0.0000357,-0.0003233,-0.0003427,0.0014838,-0.0000122,0.0000489,0.0000654,-0.0000384,-0.0000255,-0.0000690,-0.0000638,0.0000006,0.0000091,-0.0000100,0.0000071,-0.0006639,0.0000061,0.0001363,-0.0000025,-0.0000182,-0.0000102,-0.0001708,0.0000234,-0.0000450,-0.0003173,-0.0003757,0.0015853,-0.0000283,0.0000485,0.0000730,-0.0000400,-0.0000320,-0.0000760,-0.0000619,-0.0000025,0.0000157,-0.0000105,0.0000032,-0.1393457,0.0010030,0.0307356,-0.0087116,-0.0035143,-0.0080322,-0.0187121,-0.0015018,-0.0086172,-0.0384563,-0.0002575,0.2206338,0.0013655,0.0147001,0.0184795,-0.0145661,0.0006950,-0.0166255,-0.0085020,0.0018052,0.0027382,-0.0038894,0.0046335
0.0003481,-0.0000117,0.0000379,0.0000277,-0.0001221,-0.0001390,0.0000232,-0.0002079,-0.0000222,-0.0000562,-0.0000745,-0.0000031,0.0010032,-0.0000193,-0.0000259,-0.0000507,-0.0000015,-0.0000640,-0.0000399,0.0000128,-0.0000006,0.0000000,-0.0000090,0.0003812,-0.0000123,0.0000519,0.0000251,-0.0001339,-0.0001515,0.0000393,-0.0002121,-0.0000243,-0.0000346,-0.0000833,-0.0000199,0.0010483,-0.0000245,-0.0000339,-0.0000700,-0.0000046,-0.0000726,-0.0000565,0.0000060,0.0000101,-0.0000004,-0.0000096,-0.0067935,-0.0016940,0.0162121,-0.0011858,-0.0297926,-0.0236969,0.0047488,-0.0308103,-0.0076095,-0.0084508,-0.0000059,0.0013655,0.2225377,0.0011551,-0.0036664,0.0023624,0.0015349,0.0026673,-0.0038114,0.0046461,-0.0033052,0.0004266,-0.0027949
-0.0005893,0.0000002,-0.0000026,-0.0000065,-0.0000402,-0.0000074,-0.0000432,0.0000089,0.0000297,-0.0000346,0.0000845,0.0000064,-0.0000218,0.0011385,0.0006687,-0.0000811,-0.0001219,-0.0000722,-0.0000777,-0.0000041,0.0000227,-0.0000018,0.0000086,-0.0005561,-0.0000005,-0.0000113,0.0000051,-0.0000681,0.0000107,-0.0000729,0.0000154,0.0000417,-0.0000978,0.0001725,-0.0000317,-0.0000289,0.0011859,0.0006840,-0.0000630,-0.0001087,-0.0000383,-0.0000682,-0.0000097,0.0000209,0.0000016,0.0000030,-0.1635156,0.0007139,-0.0022525,0.0088011,-0.0016407,-0.0014213,-0.0027979,0.0058062,-0.0036029,-0.0068338,-0.0003301,0.0147001,0.0011551,0.1950737,0.1199099,-0.0221661,-0.0285689,-0.0277971,-0.0192880,0.0005670,0.0014088,-0.0013270,0.0028023
-0.0004868,-0.0000003,-0.0000778,0.0000205,-0.0000397,0.0000330,0.0000180,-0.0000040,0.0000844,0.0000379,0.0001336,-0.0000214,-0.0000242,0.0006867,0.0014498,-0.0000088,-0.0001260,-0.0001816,-0.0001294,-0.0000303,0.0000503,-0.0000067,0.0000192,-0.0004189,-0.0000016,-0.0000856,0.0000238,-0.0000674,0.0000446,-0.0000057,0.0000161,0.0001014,-0.0000252,0.0002091,-0.0000444,-0.0000334,0.0007154,0.0015168,0.0000091,-0.0001232,-0.0001606,-0.0001476,-0.0000279,0.0000445,-0.0000054,0.0000233,-0.1405552,0.0006070,-0.0158126,0.0076461,0.0008226,0.0062621,0.0128975,0.0132797,0.0069827,0.0055212,-0.0002742,0.0184795,-0.0036664,0.1199099,0.6404092,-0.0168829,-0.0363553,-0.0748526,-0.0414953,-0.0023930,0.0076740,-0.0045157,0.0060121
-0.0024474,0.0000039,0.0000051,0.0000561,0.0000709,0.0000058,0.0000792,-0.0000479,0.0000365,0.0000369,0.0000659,-0.0000548,-0.0000390,-0.0001308,-0.0000977,0.0035555,0.0022101,0.0022045,0.0022084,0.0000127,-0.0000366,-0.0000010,0.0000109,-0.0025359,0.0000038,0.0000327,0.0000468,0.0000839,0.0000065,0.0000538,-0.0000442,0.0000266,0.0000657,0.0000292,-0.0000353,-0.0000480,-0.0001352,-0.0001207,0.0037246,0.0022954,0.0022947,0.0022974,0.0000075,-0.0000194,-0.0000008,0.0000062,-0.2179022,0.0002545,0.0030380,0.0120971,0.0117126,-0.0128830,0.0097088,-0.0172293,0.0044925,-0.0174034,-0.0006354,-0.0145661,0.0023624,-0.0221661,-0.0168829,0.4639126,0.2123421,0.2140109,0.2134483,0.0003726,-0.0030476,-0.0009265,0.0006947
-0.0023955,0.0000037,0.0000479,0.0000098,0.0000957,-0.0000616,0.0001191,-0.0000452,0.0000659,0.0001026,0.0000056,-0.0000359,0.0000141,-0.0001670,-0.0002148,0.0022009,0.0032108,0.0022211,0.0022328,0.0000036,-0.0000278,-0.0000021,0.0000155,-0.0024274,0.0000034,0.0000562,-0.0000313,0.0000931,-0.0000715,0.0001209,-0.0000587,0.0000888,0.0000708,0.0000164,-0.0000460,0.0000226,-0.0001872,-0.0002162,0.0022804,0.0033802,0.0023013,0.0023238,0.0000045,-0.0000179,-0.0000031,0.0000115,-0.2766338,0.0008211,0.0109208,0.0160456,0.0135472,-0.0171563,0.0192494,-0.0068132,0.0178288,-0.0213091,-0.0007362,0.0006950,0.0015349,-0.0285689,-0.0363553,0.2123421,0.4692474,0.2184885,0.2173332,-0.0008307,-0.0008453,-0.0017149,0.0024814
-0.0023805,0.0000043,0.0000532,-0.0000112,0.0000525,-0.0000329,0.0000963,-0.0000243,0.0000064,0.0000892,0.0000461,-0.0000853,-0.0000564,-0.0001298,-0.0003091,0.0021959,0.0022259,0.0030339,0.0022329,0.0000015,-0.0000183,0.0000014,0.0000094,-0.0024550,0.0000043,0.0000684,-0.0000356,0.0000477,-0.0000207,0.0001138,-0.0000164,0.0000048,0.0000476,0.0000717,-0.0000729,-0.0000410,-0.0001364,-0.0003366,0.0022704,0.0023044,0.0031420,0.0023303,-0.0000046,-0.0000046,0.0000018,0.0000011,-0.2486246,0.0006551,0.0182667,0.0063416,0.0127513,-0.0136220,0.0163699,-0.0075581,0.0118965,-0.0246354,-0.0007040,-0.0166255,0.0026673,-0.0277971,-0.0748526,0.2140109,0.2184885,0.5601618,0.2222753,-0.0021889,-0.0040986,-0.0000296,-0.0000772
-0.0025434,0.0000065,0.0000521,-0.0000330,0.0000690,-0.0000385,0.0000984,-0.0000667,0.0000283,0.0000727,0.0000307,-0.0000811,-0.0000278,-0.0001149,-0.0001969,0.0022037,0.0022285,0.0022275,0.0030132,0.0000007,-0.0000137,-0.0000023,0.0000087,-0.0026215,0.0000067,0.0000738,-0.0000575,0.0000717,-0.0000356,0.0000972,-0.0000700,0.0000348,0.0000717,0.0000666,-0.0000611,-0.0000284,-0.0001152,-0.0002163,0.0022777,0.0023127,0.0023091,0.0031323,-0.0000114,0.0000041,-0.0000015,0.0000015,-0.3092927,0.0015419,0.0141545,-0.0010593,0.0135909,-0.0166798,0.0160887,-0.0157255,0.0130848,-0.0126634,-0.0007722,-0.0085020,-0.0038114,-0.0192880,-0.0414953,0.2134483,0.2173332,0.2222753,0.3501674,-0.0007572,-0.0055062,-0.0006581,-0.0007221
-0.0000897,0.0000000,-0.0000089,-0.0000055,0.0000149,0.0000240,0.0000013,0.0000032,-0.0000001,0.0000170,0.0000137,-0.0000094,0.0000102,-0.0000085,-0.0000307,0.0000204,0.0000115,0.0000112,0.0000025,0.0000658,-0.0000899,-0.0000039,0.0000109,-0.0000537,-0.0000002,-0.0000089,-0.0000067,0.0000169,0.0000251,-0.0000094,-0.0000027,0.0000034,0.0000176,0.0000126,-0.0000079,0.0000075,-0.0000113,-0.0000172,0.0000093,0.0000045,-0.0000010,-0.0000173,0.0000585,-0.0000874,-0.0000020,0.0000084,-0.0146979,-0.0000048,0.0005272,-0.0025277,0.0041524,0.0020992,-0.0039022,-0.0025424,-0.0001495,0.0041000,-0.0000184,0.0018052,0.0046461,0.0005670,-0.0023930,0.0003726,-0.0008307,-0.0021889,-0.0007572,0.0108116,-0.0116955,-0.0007293,0.0023958
0.0002210,-0.0000019,0.0000247,-0.0000247,-0.0000313,-0.0000407,-0.0000073,0.0000045,-0.0000139,-0.0000400,-0.0000449,0.0000352,0.0000080,0.0000428,0.0000494,-0.0000534,-0.0000486,-0.0000468,-0.0000078,-0.0000872,0.0002286,-0.0000055,-0.0000110,0.0001669,-0.0000016,0.0000181,-0.0000217,-0.0000360,-0.0000337,-0.0000049,0.0000038,-0.0000174,-0.0000353,-0.0000299,0.0000302,0.0000118,0.0000383,0.0000444,-0.0000236,-0.0000221,-0.0000164,0.0000113,-0.0000754,0.0002091,-0.0000033,-0.0000133,0.0191459,-0.0000773,-0.0015815,-0.0027083,-0.0052766,0.0009510,0.0050312,0.0020304,-0.0019531,-0.0032388,0.0000334,0.0027382,-0.0033052,0.0014088,0.0076740,-0.0030476,-0.0008453,-0.0040986,-0.0055062,-0.0116955,0.0230697,-0.0013587,-0.0018629
-0.0000057,0.0000002,-0.0000033,0.0000001,-0.0000046,0.0000006,-0.0000032,-0.0000032,-0.0000086,-0.0000004,-0.0000042,-0.0000149,0.0000013,-0.0000071,-0.0000107,0.0000002,0.0000011,0.0000048,-0.0000045,-0.0000064,-0.0000009,0.0000085,-0.0000213,-0.0000093,0.0000002,-0.0000045,-0.0000032,-0.0000043,0.0000038,-0.0000008,-0.0000022,-0.0000079,-0.0000004,-0.0000140,-0.0000138,-0.0000014,-0.0000087,-0.0000160,0.0000027,0.0000046,0.0000093,0.0000024,-0.0000042,-0.0000005,0.0000072,-0.0000197,0.0032272,-0.0000905,0.0011243,0.0011009,0.0014043,-0.0004156,0.0005038,0.0011226,-0.0015097,0.0028332,0.0000113,-0.0038894,0.0004266,-0.0013270,-0.0045157,-0.0009265,-0.0017149,-0.0000296,-0.0006581,-0.0007293,-0.0013587,0.0049594,-0.0073719
0.0000256,-0.0000010,-0.0000032,0.0000005,0.0000098,-0.0000314,0.0000148,-0.0000106,0.0000084,0.0000069,-0.0000121,0.0000180,-0.0000133,0.0000166,0.0000244,0.0000089,0.0000094,0.0000003,0.0000109,0.0000148,-0.0000188,-0.0000208,0.0001410,0.0000539,-0.0000011,0.0000011,0.0000018,0.0000230,-0.0000455,0.0000298,-0.0000092,0.0000120,-0.0000066,-0.0000467,0.0000208,-0.0000104,0.0000260,0.0000417,-0.0000149,-0.0000225,-0.0000364,-0.0000090,0.0000089,-0.0000025,-0.0000262,0.0001508,-0.0022571,0.0000056,-0.0041619,-0.0015225,-0.0022428,-0.0026520,-0.0028650,-0.0040445,0.0019681,0.0014778,-0.0000019,0.0046335,-0.0027949,0.0028023,0.0060121,0.0006947,0.0024814,-0.0000772,-0.0007221,0.0023958,-0.0018629,-0.0073719,0.0250041
